Date,Project,Folder,Org ID,Org Type,Consumption (IPUs)
2025-07-23T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.002647116682
2025-07-23T00:00:00Z,ORYS,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.479733280000
2025-07-22T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.002630633272
2025-07-22T00:00:00Z,ORYS,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.463777600000
2025-07-21T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.011496366682
2025-07-21T00:00:00Z,ORYS,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.464311520000
2025-07-20T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.001900000000
2025-07-19T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.002425166728
2025-07-18T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.002665133272
2025-07-18T00:00:00Z,ORYS,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.540266560000
2025-07-17T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.003324721118
2025-07-17T00:00:00Z,ORYS,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.497022080000
2025-07-16T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.002654783272
2025-07-16T00:00:00Z,ORYS,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.483911520000
2025-07-15T00:00:00Z,null,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.003249844308
2025-07-15T00:00:00Z,ORYS,null,4xiVO2awWKCdQC52Ap0tYk,Production,0.852355680000
